"","initialIndex","finalIndex","cv","shapiro","ad","normality","bestDistFit","runs","IQR"
"16","5676","6259","0.475519514910614","1.35754215561624e-25","3.7e-24","FALSE","gamma","1.2110275084715e-88","16.5460245609283"
"17","5678","6260","0.476849300565975","1.82944169446041e-25","3.7e-24","FALSE","gamma","1.93907602683432e-88","16.5773911476135"
"18","5680","6261","0.476564489784256","2.38167051893488e-25","3.7e-24","FALSE","gamma","3.13991859147253e-88","16.6245028972626"
"19","5682","6262","0.476376665943795","3.12198074243048e-25","3.7e-24","FALSE","gamma","5.08657161417403e-88","16.6978368759155"
"20","5684","6263","0.474774647285544","3.34778404827705e-25","3.7e-24","FALSE","gamma","2.22853290885644e-86","16.7880680561066"
"21","5686","6264","0.473378937140303","3.74365004775064e-25","7.28028280476888e-24","FALSE","gamma","9.47718163241617e-85","16.9375023841858"
"22","5688","6265","0.473563221019233","4.45103330615688e-25","5.02941538196971e-24","FALSE","gamma","1.53323394192325e-84","16.8912072181702"
"23","5690","6266","0.472293563207086","4.51795057051163e-25","7.28693602450297e-24","FALSE","gamma","7.87921391498102e-81","16.8429431915283"
"24","5692","6267","0.470309588475388","4.27508875853752e-25","7.96967196551046e-24","FALSE","gamma","1.45126134835112e-78","16.7814769744873"
"25","5694","6268","0.468599432710954","4.40692141381212e-25","1.1916406611646e-23","FALSE","gamma","5.29808670898042e-77","16.706181526184"
"26","5696","6269","0.467029043773589","4.71343344456555e-25","2.31187222267231e-23","FALSE","gamma","8.4435455191594e-77","16.7751259803772"
"27","5698","6270","0.465768151365077","5.15406254017567e-25","5.44685530391998e-23","FALSE","gamma","1.35287629568926e-76","16.6890869140625"
"28","5700","6271","0.464359624615248","5.59376146492933e-25","1.17947535818613e-22","FALSE","gamma","4.79034714997653e-75","16.6669583320617"
"29","5702","6272","0.463170234343847","6.14966373043564e-25","2.7389021661809e-22","FALSE","gamma","1.64503454405715e-73","16.6456813812256"
"30","5704","6273","0.461734087430109","6.55892173092574e-25","5.51505454884409e-22","FALSE","gamma","2.6513736588833e-73","16.6241888999939"
"31","5706","6274","0.460836445311814","6.91200348618836e-25","9.09627804409392e-22","FALSE","gamma","1.94759709993142e-72","16.5358657836914"
"32","5708","6275","0.460133935343418","7.60661161376342e-25","2.26148052711034e-21","FALSE","gamma","3.13197243812639e-72","16.5252990722656"
"33","5710","6276","0.459019790706859","8.32512558912514e-25","5.50320172303478e-21","FALSE","gamma","1.67081052235441e-67","16.2038536071778"
"34","5712","6277","0.457589053752512","9.19836410800928e-25","1.19247343547631e-20","FALSE","gamma","4.90649105819462e-66","16.1957998275756"
"35","5714","6278","0.456190258308188","9.99671462476639e-25","2.42226806597213e-20","FALSE","gamma","7.88712187675561e-66","16.1400775909424"
"36","5716","6279","0.455544739360996","1.23322711042967e-24","6.9381675906763e-20","FALSE","gamma","1.25962374181727e-65","16.1102995872497"
"37","5718","6280","0.454066566895294","1.34998316062295e-24","1.41558822119772e-19","FALSE","gamma","2.04205134382752e-65","16.1307640075684"
"38","5720","6281","0.452542395205316","1.3724063233629e-24","2.24112262029176e-19","FALSE","gamma","1.3830802045818e-64","16.0454082489014"
"39","5722","6282","0.451357524906225","1.57759465313554e-24","5.60207621359889e-19","FALSE","gamma","4.16669172913017e-60","15.9886322021484"
"40","5724","6283","0.45013551095535","1.73189310752697e-24","1.1632011535142e-18","FALSE","gamma","6.68986521666001e-60","15.9122433662414"
"41","5726","6284","0.449031313331208","1.86515499916405e-24","2.45690614880451e-18","FALSE","gamma","2.60712775833316e-60","15.891191482544"
"42","5728","6285","0.448037922784294","2.07364463957889e-24","5.17333240176918e-18","FALSE","gamma","2.56767080153474e-58","15.8312954902649"
"43","5730","6286","0.447717864134448","2.59384098642245e-24","1.18890692997149e-17","FALSE","gamma","4.05869553159387e-58","15.6335887908936"
"44","5732","6287","0.446749010381196","2.84730655269785e-24","2.24718715916069e-17","FALSE","gamma","6.53149211488728e-58","15.5966010093689"
"45","5734","6288","0.445894298927923","3.27649133719964e-24","5.11125153269448e-17","FALSE","gamma","1.05852649049371e-57","15.6099519729614"
"46","5736","6289","0.445309611454151","3.51046121876748e-24","7.09350594555069e-17","FALSE","gamma","1.72776175853639e-57","15.6419415473937"
"47","5738","6290","0.444507227343322","4.02124355988412e-24","1.50579452819137e-16","FALSE","gamma","2.75183513852623e-57","15.6554298400879"
"48","5740","6291","0.44591835425766","5.3363169125261e-24","1.03357411348724e-16","FALSE","gamma","4.53485478113067e-57","15.8087210655213"
"49","5742","6292","0.445186433947878","6.07025500704813e-24","1.99978676789176e-16","FALSE","gamma","4.67620562857331e-58","15.839750289917"
"50","5744","6293","0.44402337291722","6.79525175983311e-24","4.09357197579551e-16","FALSE","gamma","1.15837226734366e-56","15.7127614021301"
"51","5174","5772","0.709839829535251","2.63570405542283e-23","3.7e-24","FALSE","lnorm","6.77123018937903e-119","46.242283821106"
"52","5176","5773","0.711981820979106","2.08951983810215e-23","3.7e-24","FALSE","lnorm","1.22173490937227e-118","46.1965589523316"
"53","5178","5774","0.714216145936934","1.80347486991565e-23","3.7e-24","FALSE","lnorm","2.21043874805046e-118","46.1704387664794"
"54","5180","5775","0.716599240989889","1.48890756504597e-23","3.7e-24","FALSE","lnorm","4.01052056392646e-118","45.7701754570007"
"55","5182","5776","0.718227235823003","1.32554202729183e-23","3.7e-24","FALSE","lnorm","7.29749035356249e-118","45.3879632949829"
"56","5184","5777","0.720693253230498","1.10945133172243e-23","3.7e-24","FALSE","lnorm","1.99026787299773e-119","44.808247089386"
"57","5186","5778","0.723084892631228","8.8223471257606e-24","3.7e-24","FALSE","lnorm","3.39714487303988e-119","44.7162609100342"
"58","5188","5779","0.725669779735762","6.99964471996623e-24","3.7e-24","FALSE","lnorm","3.68280994146186e-117","44.5265073776245"
"59","5190","5780","0.728083219932355","5.65541863104818e-24","3.7e-24","FALSE","lnorm","9.91136979223136e-119","44.5509424209594"
"60","5192","5781","0.72837150797081","5.0911034815627e-24","3.7e-24","FALSE","lnorm","1.79343668772428e-118","44.4805970191955"
"61","5194","5782","0.725946414137542","4.89364579136318e-24","3.7e-24","FALSE","lnorm","1.99581345107808e-116","44.1604995727539"
"62","5196","5783","0.726288573710505","4.17077615843908e-24","3.7e-24","FALSE","lnorm","2.1735558319145e-114","43.6934633255005"
"63","5198","5784","0.727828272308027","3.48358474380467e-24","3.7e-24","FALSE","lnorm","5.91741022757743e-116","43.4128885269165"
"64","5200","5785","0.730182950370059","2.73287135199219e-24","3.7e-24","FALSE","lnorm","1.09354948536263e-115","43.1451025009156"
"65","5202","5786","0.732605883901697","2.16762781678569e-24","3.7e-24","FALSE","lnorm","2.02773697858612e-115","42.5269804000855"
"66","5204","5787","0.734942393054514","1.69982245257774e-24","3.7e-24","FALSE","lnorm","3.77303360270271e-115","42.260705947876"
"67","5206","5788","0.736935036787683","1.34013090491454e-24","3.7e-24","FALSE","lnorm","4.36824556160233e-113","42.07816696167"
"68","5208","5789","0.737658886869987","1.16175076594039e-24","3.7e-24","FALSE","lnorm","1.13139467344509e-114","41.9120342731476"
"69","5210","5790","0.736499676876769","1.08753073685649e-24","3.7e-24","FALSE","lnorm","1.32756437267495e-112","40.931529045105"
"70","5212","5791","0.737730346219959","9.03814320334917e-25","3.7e-24","FALSE","lnorm","1.52444017703296e-110","40.7631325721741"
"71","5214","5792","0.7387505098168","7.52959779545307e-25","3.7e-24","FALSE","lnorm","2.9598132512608e-110","40.0639138221741"
"72","5216","5793","0.739306211930092","6.36358173901988e-25","3.7e-24","FALSE","lnorm","5.21207013417416e-110","39.1771709918976"
"73","5218","5794","0.738191000218146","5.79212896598035e-25","3.7e-24","FALSE","lnorm","1.01901399818892e-109","38.7356882095337"
"74","5220","5795","0.738584987176475","5.05019177097007e-25","3.7e-24","FALSE","lnorm","5.97948391485944e-106","38.5672609806061"
"75","5222","5796","0.73176713319513","7.21690903096002e-25","3.7e-24","FALSE","lnorm","1.34899774508251e-107","38.3615956306458"
"76","5224","5797","0.728840790120108","7.03573703054343e-25","3.7e-24","FALSE","lnorm","2.39001667664842e-107","37.4697909355164"
"77","5226","5798","0.726070163121535","6.74681065295785e-25","3.7e-24","FALSE","lnorm","4.23861842693544e-107","36.7920255661011"
"78","5228","5799","0.717990511736218","8.18314761217881e-25","3.7e-24","FALSE","lnorm","7.5246805733297e-107","36.3935265541077"
"79","5230","5800","0.715626485191979","7.82727519015323e-25","3.7e-24","FALSE","lnorm","1.06421494806229e-106","35.6884303092956"
"80","5232","5801","0.706289002250265","8.17615180784697e-25","3.7e-24","FALSE","lnorm","1.88799079922787e-106","34.1870241165161"
"81","5234","5802","0.702676528301039","7.6215767117517e-25","3.7e-24","FALSE","lnorm","2.99086646844436e-106","33.3969583511352"
"82","5236","5803","0.703629546972078","6.42318524191702e-25","3.7e-24","FALSE","lnorm","5.96049110475662e-106","33.2030448913575"
"83","5238","5804","0.705242842207462","5.09132518675831e-25","3.7e-24","FALSE","lnorm","1.19461707087243e-105","32.5467252731324"
"84","5240","5805","0.706510768769616","4.13803203288728e-25","3.7e-24","FALSE","lnorm","2.40829415056322e-105","31.6873214244843"
"85","5242","5806","0.708252537006265","3.32617626349613e-25","3.7e-24","FALSE","lnorm","4.88427536807295e-105","30.2217102050782"
"86","5244","5807","0.709698558873073","2.68565669846005e-25","3.7e-24","FALSE","lnorm","7.7143398904993e-105","29.4922292232513"
"87","5246","5808","0.711651262943272","2.11460945550706e-25","3.7e-24","FALSE","lnorm","1.38308844870445e-104","28.537055015564"
"88","5248","5809","0.712304857537806","1.92319354143247e-25","3.7e-24","FALSE","lnorm","3.15699117639316e-106","27.5978405475617"
"89","5250","5810","0.714479543290114","1.45788607186588e-25","3.7e-24","FALSE","lnorm","3.91853062943198e-104","26.5626516342164"
"90","5252","5811","0.7146910441146","1.25229254274527e-25","3.7e-24","FALSE","lnorm","8.02840003569149e-104","25.749187707901"
"91","5254","5812","0.716651087418528","9.60296714265076e-26","3.7e-24","FALSE","lnorm","1.77593300835946e-107","24.8123393058777"
"92","5256","5813","0.7184549534557","7.30766454086818e-26","3.7e-24","FALSE","lnorm","2.24111393727076e-105","24.2556593418121"
"93","5258","5814","0.719775072012497","5.77956562723905e-26","3.7e-24","FALSE","lnorm","4.49529081936043e-105","23.5305013656616"
"94","5260","5815","0.721988985162796","4.30292844106797e-26","3.7e-24","FALSE","lnorm","5.66927132999767e-103","23.2922871112824"
"95","5262","5816","0.724305191315736","3.18456926788017e-26","3.7e-24","FALSE","lnorm","1.16970942283633e-102","22.6685247421264"
"96","5264","5817","0.725724290478684","2.52574625110092e-26","3.7e-24","FALSE","lnorm","2.11388873829532e-102","22.1893284320831"
"97","5266","5818","0.725885189714141","2.14227188856497e-26","3.7e-24","FALSE","lnorm","1.31573196038259e-98","21.5970840454102"
"98","5268","5819","0.726285542179473","1.74001163691274e-26","3.7e-24","FALSE","lnorm","2.83610924771198e-98","21.1595122814179"
"99","5270","5820","0.725038785576172","1.64877782467915e-26","3.7e-24","FALSE","lnorm","3.39827126155949e-96","20.5236468315125"
"100","5272","5821","0.723331811924402","1.54979044805819e-26","3.7e-24","FALSE","lnorm","8.13338625508947e-98","20.288568496704"
"101","6241","6839","0.353288158478361","2.07248389287406e-08","1.24563188919342e-08","FALSE","gamma","8.16699014859658e-26","17.2714385986328"
"102","6243","6840","0.352821265700086","2.52078546112672e-08","1.92023586754187e-08","FALSE","gamma","1.10735406222083e-25","17.2783870697021"
"103","6245","6841","0.353741559222975","2.86878507785914e-08","2.48303636018306e-08","FALSE","gamma","1.50177546188193e-25","17.3081321716308"
"104","6247","6842","0.354922367591968","4.85564930353172e-08","6.2136564873966e-08","FALSE","gamma","2.03712497296396e-25","17.395724773407"
"105","6249","6843","0.355868166831603","8.75976629104869e-08","1.69176183962406e-07","FALSE","gamma","2.76391473352253e-25","17.4304475784302"
"106","6251","6844","0.357160992583232","1.18451536315111e-07","2.65431868771971e-07","FALSE","gamma","1.6947177340108e-25","17.6005125045776"
"107","6253","6845","0.358406453782698","1.43426336192466e-07","3.62052962592675e-07","FALSE","gamma","5.09122113968334e-25","17.9748992919922"
"108","6255","6846","0.359896133576363","1.90026961632035e-07","5.20689776190659e-07","FALSE","norm","5.091184762898e-26","18.0552916526795"
"109","6257","6847","0.361462567042887","2.1648360844455e-07","5.6668985841611e-07","FALSE","gamma","3.08141113184592e-26","18.0988245010376"
"110","6259","6848","0.362523029243221","2.71275553285797e-07","8.6636596997541e-07","FALSE","gamma","1.73571028654604e-26","18.1527557373046"
"111","6261","6849","0.362933345888061","2.36875415242161e-07","7.94537464146541e-07","FALSE","gamma","1.479874046036e-25","18.119571685791"
"112","6263","6850","0.363509516328093","1.58790201528676e-07","3.63434199414245e-07","FALSE","gamma","9.00367756583925e-26","18.1249852180481"
"113","6265","6851","0.364197856292496","1.47150496098843e-07","2.8632276932604e-07","FALSE","gamma","5.08812246613201e-26","18.1566781997681"
"114","6267","6852","0.36354004654305","1.27802948492513e-07","2.42168788764386e-07","FALSE","gamma","1.26011087520226e-26","18.1302313804627"
"115","6269","6853","0.364092707997055","1.11219082922825e-07","1.58139232452881e-07","FALSE","gamma","7.55802715539225e-27","18.1482830047608"
"116","6271","6854","0.364370790384374","1.1595231390411e-07","1.63769860650409e-07","FALSE","gamma","1.034989437297e-26","18.1524806022645"
"117","6273","6855","0.365065017162908","1.31008556760242e-07","2.15718349795859e-07","FALSE","gamma","1.41766086321441e-26","18.1702070236206"
"118","6275","6856","0.365291797538656","1.64495657750089e-07","3.33841839779271e-07","FALSE","gamma","1.94230770166633e-26","18.1736855506897"
"119","6277","6857","0.365803126111599","2.38482443139764e-07","6.80258697374229e-07","FALSE","gamma","2.85133539283644e-26","18.1650733947754"
"120","6279","6858","0.367056988425704","2.65844609445701e-07","7.87857276483424e-07","FALSE","gamma","1.4916704526269e-26","18.1981048583984"
"121","6281","6859","0.368391225301802","2.58473973146421e-07","7.03617300886895e-07","FALSE","gamma","8.90079643352225e-27","18.2934093475342"
"122","6283","6860","0.369202193749905","2.86945050078022e-07","8.54092716128093e-07","FALSE","gamma","2.12944673440022e-27","18.3398475646973"
"123","6285","6861","0.369965085127738","3.4620208521532e-07","1.25901224640633e-06","FALSE","gamma","2.93333448119005e-27","18.3862857818603"
"124","6287","6862","0.371348478406858","3.46615923438925e-07","1.21776746612674e-06","FALSE","gamma","6.44361911968876e-28","18.3693628311158"
"125","6289","6863","0.371695532235434","3.39773361594425e-07","1.09374875164154e-06","FALSE","gamma","1.48256572925045e-28","18.3848953247071"
"126","6291","6864","0.371792269122306","3.87278858813006e-07","1.40928184410942e-06","FALSE","gamma","2.05562522825592e-28","18.4004278182983"
"127","6293","6865","0.371595341372354","3.79671674027836e-07","1.59129080300489e-06","FALSE","gamma","3.04779577717932e-28","18.3555660247803"
"128","6295","6866","0.37130774658574","4.07872014637054e-07","1.70691661901235e-06","FALSE","gamma","4.52108864061448e-28","18.3693628311158"
"129","6297","6867","0.370996947874795","4.91881774988167e-07","2.43064352686446e-06","FALSE","gamma","6.25318635659613e-28","18.2934093475342"
"130","6299","6868","0.369647340467945","5.17188737686462e-07","2.44364328124964e-06","FALSE","gamma","9.26770485610109e-28","18.2194371223449"
"131","6301","6869","0.369413308153374","5.73716418635155e-07","2.84859418519056e-06","FALSE","gamma","1.28041681451928e-27","18.2254676818847"
"132","6303","6870","0.368335723177103","6.47514461794824e-07","3.42215266794593e-06","FALSE","gamma","1.89596832728921e-27","18.2011122703552"
"133","6305","6871","0.367507330309034","6.61062015622938e-07","3.14433062110425e-06","FALSE","norm","2.6165353733643e-27","18.1468954086304"
"134","6307","6872","0.367239601465553","7.4141473779742e-07","3.74839251464217e-06","FALSE","norm","3.61197440280164e-27","18.1527557373046"
"135","6309","6873","0.367474947898192","8.65581544681257e-07","5.10620360332125e-06","FALSE","norm","4.98753167699977e-27","18.1742191314697"
"136","6311","6874","0.36856407131293","1.20845050600506e-06","9.39818547609452e-06","FALSE","norm","6.88890258346965e-27","18.1941814422607"
"137","6313","6875","0.370108579332782","1.52730180236944e-06","1.29977802994634e-05","FALSE","norm","1.6067278249787e-27","18.2567949295044"
"138","6315","6876","0.370980034631222","2.2359288188395e-06","2.65108498310754e-05","FALSE","norm","2.22511844640529e-27","18.267047405243"
"139","6317","6877","0.371519271933222","2.12833113078142e-06","2.23255841872089e-05","FALSE","norm","3.08242045588045e-27","18.2922668457031"
"140","6319","6878","0.372227318381419","2.1468941644045e-06","2.29100897864045e-05","FALSE","norm","7.07842154215554e-28","18.2882857322692"
"141","6321","6879","0.372531186004997","2.15272222034122e-06","2.21462955352886e-05","FALSE","norm","3.84441412344201e-28","18.2936429977416"
"142","6323","6880","0.373061966147233","2.58627487717259e-06","3.24040348815164e-05","FALSE","gamma","1.36598641688084e-27","18.2990002632141"
"143","6325","6881","0.37270237152316","2.85115754453826e-06","3.65915296129054e-05","FALSE","norm","1.89845667361114e-27","18.2922668457031"
"144","6327","6882","0.373641437332728","3.21103387095232e-06","4.66306471552983e-05","FALSE","norm","2.63929891245872e-27","18.3115787506104"
"145","6329","6883","0.37295400452005","4.153659886992e-06","7.47282486320703e-05","FALSE","norm","8.76085542073947e-27","18.2875413894653"
"146","6331","6884","0.372495490346609","6.18209704144326e-06","0.000147773832094754","FALSE","norm","1.16039729244036e-26","18.311245918274"
"147","6333","6885","0.371549050914611","8.16976694700987e-06","0.000225981362265206","FALSE","norm","2.54735784694228e-27","18.2889614105225"
"148","6335","6886","0.371413670968244","1.01513666366915e-05","0.000310585607595301","FALSE","norm","1.34482892086988e-27","18.5541658401489"
"149","6337","6887","0.371335418388625","1.22264685755431e-05","0.000415521021216711","FALSE","norm","4.99102525462668e-27","18.533034324646"
"150","6339","6888","0.372079562773222","1.39916827057395e-05","0.000432750574633342","FALSE","norm","4.21051574681919e-28","18.5955529212952"
"151","6643","7241","0.62379172802898","4.28636223847437e-15","3.7e-24","FALSE","weibull","1.3196069718319e-79","29.5030674934387"
"152","6645","7242","0.621903029180531","3.34854379515775e-15","3.7e-24","FALSE","weibull","1.35463750814308e-79","29.293774843216"
"153","6647","7243","0.623976035274619","2.48540238662608e-15","3.7e-24","FALSE","weibull","2.54102299123568e-79","29.3174409866333"
"154","6649","7244","0.626109737180016","1.81683060158e-15","3.7e-24","FALSE","weibull","3.91619494537072e-79","29.3154714107513"
"155","6651","7245","0.627459833369423","1.58095676415516e-15","3.7e-24","FALSE","weibull","2.7984246640141e-80","29.1536946296692"
"156","6653","7246","0.630121089222364","1.30801629541023e-15","3.7e-24","FALSE","weibull","5.27822767861333e-80","29.1662232875824"
"157","6655","7247","0.632087227692101","1.00758605958151e-15","3.7e-24","FALSE","weibull","1.00218089254998e-79","29.1697025299073"
"158","6657","7248","0.633406027912067","8.99839854315311e-16","3.7e-24","FALSE","gamma","1.91572779110457e-79","28.8623073101043"
"159","6659","7249","0.634721146306722","8.32497769255887e-16","3.7e-24","FALSE","gamma","1.33416957825304e-80","28.9355430603028"
"160","6661","7250","0.636305682556007","7.22779633218063e-16","3.7e-24","FALSE","gamma","2.56814509008998e-80","28.9847626686097"
"161","6663","7251","0.638568767107358","5.14092525133609e-16","3.7e-24","FALSE","gamma","4.977561640822e-80","29.373182296753"
"162","6665","7252","0.639677089640913","4.64211567213666e-16","3.7e-24","FALSE","gamma","9.7152338755893e-80","29.3859083652497"
"163","6667","7253","0.641425918848534","4.04676941413687e-16","3.7e-24","FALSE","gamma","5.83187179264328e-81","29.2915716171265"
"164","6669","7254","0.640198457535472","4.01213590955004e-16","3.7e-24","FALSE","gamma","2.02337690254157e-79","29.2823467254638"
"165","6671","7255","0.641730876987925","3.1874664511928e-16","3.7e-24","FALSE","gamma","6.96331181608342e-80","29.3410406112671"
"166","6673","7256","0.643245093417314","2.69077900223097e-16","3.7e-24","FALSE","gamma","2.11689515940577e-80","29.3651654720306"
"167","6675","7257","0.645123951968247","2.18098297999373e-16","3.7e-24","FALSE","gamma","4.12149724067996e-80","29.3968858718872"
"168","6677","7258","0.647812336979946","1.68936067930177e-16","3.7e-24","FALSE","lnorm","4.19424043604687e-82","29.4304738044739"
"169","6679","7259","0.6492574393616","1.68596017347345e-16","3.7e-24","FALSE","gamma","6.47211276917501e-82","29.6530055999756"
"170","6681","7260","0.65051695316118","1.57693657906828e-16","3.7e-24","FALSE","gamma","7.0371903998115e-84","29.7131011486053"
"171","6683","7261","0.651347617499157","1.42453803344165e-16","3.7e-24","FALSE","gamma","4.29893531914878e-85","29.7528710365295"
"172","6685","7262","0.653218713685016","1.07399313108328e-16","3.7e-24","FALSE","gamma","3.95716127708301e-84","29.8110818862915"
"173","6687","7263","0.652839883416825","1.06157509735272e-16","3.7e-24","FALSE","gamma","4.40255888817978e-86","29.8376865386963"
"174","6689","7264","0.653941179190257","9.59453056672834e-17","3.7e-24","FALSE","gamma","3.70239016409494e-85","29.8788483142853"
"175","6691","7265","0.655811266904749","7.27683306840996e-17","3.7e-24","FALSE","gamma","1.182279059148e-85","29.910339832306"
"176","6693","7266","0.657479121582262","5.74350046761518e-17","3.7e-24","FALSE","gamma","2.00449616293179e-88","29.9523062705993"
"177","6695","7267","0.659537059870037","4.29741986345901e-17","3.7e-24","FALSE","lnorm","3.82406507646192e-88","30.0366401672363"
"178","6697","7268","0.660991403921231","3.67451240893947e-17","3.7e-24","FALSE","gamma","1.1764461941799e-88","30.0665240287781"
"179","6699","7269","0.66027421785314","4.23564345817523e-17","3.7e-24","FALSE","gamma","1.83776606417804e-88","30.0526475906372"
"180","6701","7270","0.661051303349261","3.9677991792223e-17","3.7e-24","FALSE","gamma","5.61583819436153e-89","30.0706925392151"
"181","6703","7271","0.66171903981945","3.40953009031443e-17","3.7e-24","FALSE","gamma","9.71243623041704e-89","30.0685615539551"
"182","6705","7272","0.66349293534306","2.64313077239625e-17","3.7e-24","FALSE","lnorm","8.57974465109577e-88","29.9981093406677"
"183","6707","7273","0.664920516500036","2.18521929616889e-17","3.7e-24","FALSE","lnorm","4.60856008353763e-89","30.0288000106811"
"184","6709","7274","0.666500155711917","1.76208272943174e-17","3.7e-24","FALSE","lnorm","2.39889134015835e-90","29.9778790473938"
"185","6711","7275","0.667745407416333","1.45292971872846e-17","3.7e-24","FALSE","lnorm","7.11267229131914e-91","29.9890384674072"
"186","6713","7276","0.669533799806737","1.0991886084497e-17","3.7e-24","FALSE","lnorm","3.21181117485801e-92","29.9936482906341"
"187","6715","7277","0.671001192556972","9.11319430543811e-18","3.7e-24","FALSE","lnorm","6.10373273249525e-92","29.8748183250428"
"188","6717","7278","0.672929659239596","6.74871090473918e-18","3.7e-24","FALSE","lnorm","1.16651776928761e-91","29.9391605854035"
"189","6719","7279","0.675034643331164","5.30234298327281e-18","3.7e-24","FALSE","lnorm","5.57782806526868e-93","29.8327312469482"
"190","6721","7280","0.67625097840318","4.51495521552056e-18","3.7e-24","FALSE","lnorm","9.67164760555449e-93","29.4620003700256"
"191","6723","7281","0.67736720025867","3.75980001107207e-18","3.7e-24","FALSE","lnorm","6.11162282016542e-91","29.1456346511841"
"192","6725","7282","0.67878217197436","3.22216493394959e-18","3.7e-24","FALSE","lnorm","2.63831199321171e-92","28.8424990177154"
"193","6727","7283","0.680979899084576","2.44207540471385e-18","3.7e-24","FALSE","lnorm","5.06884721725974e-92","27.7526426315308"
"194","6729","7284","0.68317813092771","1.81599186420705e-18","3.7e-24","FALSE","lnorm","9.79509132737748e-92","27.9808204174042"
"195","6731","7285","0.685238147918707","1.31799189755294e-18","3.7e-24","FALSE","lnorm","1.904049605403e-91","28.2060675621033"
"196","6733","7286","0.686521408779411","1.08002683960372e-18","3.7e-24","FALSE","lnorm","3.72370097143696e-91","28.4313147068024"
"197","6735","7287","0.687934714099353","8.68264605772936e-19","3.7e-24","FALSE","lnorm","7.32751193505442e-91","28.6565618515015"
"198","6737","7288","0.688409524937788","7.64055710299821e-19","3.7e-24","FALSE","lnorm","1.2876638872455e-90","27.9937925338745"
"199","6739","7289","0.690246655666652","5.76575050717357e-19","3.7e-24","FALSE","lnorm","2.55661628314604e-90","27.5350332260132"
"200","6741","7290","0.692088364018826","4.31586196891994e-19","3.7e-24","FALSE","lnorm","5.10937592702022e-90","27.1772499084473"
"201","6075","6673","0.330975415552902","2.40583461774429e-13","2.11502869423919e-18","FALSE","gamma","2.57312081791561e-20","15.3443098068238"
"202","6077","6674","0.331230592058155","2.53717266960053e-13","2.31714019368165e-18","FALSE","gamma","1.5168759316277e-20","15.360194683075"
"203","6079","6675","0.331436046926738","2.94700237307919e-13","3.73070759206645e-18","FALSE","gamma","8.91529582457754e-21","15.3760795593262"
"204","6081","6676","0.331522521218008","3.3745491240902e-13","5.89764317142481e-18","FALSE","gamma","1.15167915989477e-20","15.4356932640076"
"205","6083","6677","0.332755321550039","3.85666769061813e-13","6.71143107132789e-18","FALSE","gamma","1.93862263875752e-20","15.5298137664795"
"206","6085","6678","0.333711590482426","3.20602154708925e-13","3.26958941834567e-18","FALSE","gamma","3.28665192591542e-20","15.4509520530701"
"207","6087","6679","0.335127288934054","5.00919891696235e-13","7.52862593291327e-18","FALSE","gamma","3.94506698216597e-21","15.4777565002442"
"208","6089","6680","0.335528521207537","5.31013091254779e-13","8.81632595157893e-18","FALSE","gamma","5.09547582561714e-21","15.6242542266846"
"209","6091","6681","0.335268916076248","6.63990682929386e-13","1.93235310521203e-17","FALSE","gamma","3.66680849876164e-20","15.63707447052"
"210","6093","6682","0.337012479066636","1.42533858405889e-12","6.78076857379876e-17","FALSE","gamma","1.96447655397309e-21","15.7466602325439"
"211","6095","6683","0.337330026858958","1.49610613999539e-12","7.3800687185036e-17","FALSE","gamma","2.54382237004447e-21","15.8078632354736"
